0 , 100510.0 , 100510.0
1 , 101023.67 , 101023.67
2 , 101541.04129 , 101541.04129
3 , 102062.145445 , 102062.145445
4 , 102587.014327 , 102587.014327
5 , 103115.680088 , 103115.680088
6 , 103648.175175 , 103648.175175
7 , 104184.532328 , 104184.532328
8 , 104724.784586 , 104724.784586
9 , 105268.965291 , 105268.965291
10 , 105817.108086 , 105817.108086
11 , 106369.246924 , 106369.246924
12 , 106925.416065 , 106925.416065
13 , 107485.650084 , 107485.650084
14 , 108049.98387 , 108049.98387
15 , 108618.45263 , 108618.45263
16 , 109191.091895 , 109191.091895
17 , 109767.937518 , 109767.937518
18 , 110349.025681 , 110349.025681
19 , 110934.392896 , 110934.392896
20 , 111524.076009 , 111524.076009
21 , 112118.112202 , 112118.112202
22 , 112716.538999 , 112716.538999
23 , 113319.394264 , 113319.394264
24 , 113926.716211 , 113926.716211
25 , 114538.543401 , 114538.543401
26 , 115154.914749 , 115154.914749
27 , 115775.869527 , 115775.869527
28 , 116401.447364 , 116401.447364
29 , 117031.688256 , 117031.688256
30 , 117703.458359 , 117742.902688
31 , 118380.394098 , 118459.739404
32 , 119062.540542 , 119182.247964
33 , 119749.943169 , 119910.478382
34 , 120442.647877 , 120644.481132
35 , 121140.700982 , 121384.307152
36 , 121844.149224 , 122130.007849
37 , 122553.039772 , 122881.635102
38 , 123267.420228 , 123639.241267
39 , 123987.338629 , 124402.879183
40 , 124712.843451 , 125172.602175
41 , 125443.983617 , 125948.464056
42 , 126180.808497 , 126730.519137
43 , 126923.367915 , 127518.82223
44 , 127671.71215 , 128313.428649
45 , 128425.891944 , 129114.394218
46 , 129185.958503 , 129921.775278
47 , 129951.963504 , 130735.628684
48 , 130723.9591 , 131556.011819
49 , 131501.997919 , 132382.982594
50 , 132286.133075 , 133216.599453
51 , 133076.418169 , 134056.921379
52 , 133872.907294 , 134904.007899
53 , 134675.655041 , 135757.919089
54 , 135484.716502 , 136618.715578
55 , 136300.147275 , 137486.458557
56 , 137122.003469 , 138361.20978
57 , 137950.341711 , 139243.03157
58 , 138785.219146 , 140131.986825
59 , 139503.429417 , 140848.359741
60 , 140226.873402 , 141569.90455
61 , 140955.596064 , 142296.665462
62 , 141689.642784 , 143028.687085
63 , 142429.059353 , 143766.014437
64 , 143173.891984 , 144508.692946
65 , 143924.187312 , 145256.768454
66 , 144679.992399 , 146010.287223
67 , 145441.354739 , 146769.295936
68 , 146208.32226 , 147533.841703
69 , 146980.943329 , 148303.972064
70 , 147759.266756 , 149079.734993
71 , 148543.341801 , 149861.178903
72 , 149333.218173 , 150648.352651
73 , 150128.946037 , 151441.305538
74 , 150930.576019 , 152240.087318
75 , 151738.15921 , 153044.748199
76 , 152551.747169 , 153855.338849
77 , 153371.391928 , 154671.910399
78 , 154197.145997 , 155494.514449
79 , 155029.062369 , 156323.203071
80 , 155867.194523 , 157158.028814
81 , 156711.59643 , 157999.044709
82 , 157562.322555 , 158846.304271
83 , 158419.427865 , 159699.861508
84 , 159282.967834 , 160559.770922
85 , 160152.998443 , 161426.087513
86 , 161029.57619 , 162298.866787
87 , 161912.758092 , 163178.164761
88 , 162849.547562 , 164170.415525
89 , 163793.590278 , 165170.524108
90 , 164744.949817 , 166178.559896
91 , 165703.690339 , 167194.592913
92 , 166669.876595 , 168218.693828
93 , 167643.57393 , 169250.93396
94 , 168624.84829 , 170291.385285
95 , 169613.766227 , 171340.120444
96 , 170610.394905 , 172397.212743
97 , 171614.802104 , 173462.736168
98 , 172627.05623 , 174536.765383
99 , 173647.226315 , 175619.375743
100 , 174675.382029 , 176710.643296
101 , 175711.593681 , 177810.644792
102 , 176755.932228 , 178919.457688
103 , 177808.469279 , 180037.160155
104 , 178869.277104 , 181163.831088
105 , 179938.428638 , 182299.550106
106 , 181015.997487 , 183444.397566
107 , 182102.057934 , 184598.454564
108 , 183196.684949 , 185761.802947
109 , 184299.954191 , 186934.525316
110 , 185411.942017 , 188116.705036
111 , 186532.725487 , 189308.426239
112 , 187662.382372 , 190509.773839
113 , 188800.99116 , 191720.833531
114 , 189948.631064 , 192941.691802
115 , 191105.382026 , 194172.435939
116 , 192105.056098 , 195167.44439
117 , 193112.082623 , 196169.659282
118 , 194126.525131 , 197179.142365
119 , 195148.447738 , 198195.955951
120 , 196177.915145 , 199220.162922
121 , 197214.992649 , 200251.826736
122 , 198259.746149 , 201291.01143
123 , 199312.242147 , 202337.781627
124 , 200372.547756 , 203392.202541
125 , 201440.730708 , 204454.339982
126 , 202516.859356 , 205524.260363
127 , 203601.002683 , 206602.030706
128 , 204693.230306 , 207687.718644
129 , 205793.612483 , 208781.392433
130 , 206902.220118 , 209883.120949
131 , 208019.124768 , 210992.973705
132 , 209144.398648 , 212111.020846
133 , 210278.114641 , 213237.333164
134 , 211420.346299 , 214371.982096
135 , 212571.16785 , 215515.039738
136 , 213730.65421 , 216666.578845
137 , 214898.880984 , 217826.672839
138 , 216075.924472 , 218995.395818
139 , 217261.86168 , 220172.822559
140 , 218456.770325 , 221359.028524
141 , 219660.728837 , 222554.089871
142 , 220873.816374 , 223758.083454
143 , 222096.112822 , 224971.086836
144 , 223388.740305 , 226339.883948
145 , 224691.430154 , 227719.539286
146 , 226004.270899 , 229110.148892
147 , 227327.351886 , 230511.809691
148 , 228660.763283 , 231924.619502
149 , 230004.596091 , 233348.677045
150 , 231358.942147 , 234784.081953
151 , 232723.894135 , 236230.934776
152 , 234099.545594 , 237689.336992
153 , 235485.990924 , 239159.391015
154 , 236883.325398 , 240641.200204
